Date,Business Area,Region,Country,IT Sub Area,IT Area,Cost element name,Cost Element Group,Cost Element Sub Group,Actual,Forecast,Plan,Plan_positive,Spend_status,Actual vs plan variance,Forecast vs plan variance,Actual - Forecast,Month,Month Name
Feb,BU,Europe,Spain,Distribution,BU Support,Training,Other,Training,,,239.44,239.44,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Allowance,Other,Travel,235.0,,,,Unplanned Actual,235.0,,235.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Allowance,Other,Travel,,235.0,,,Unplanned Forecast,,235.0,-235.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Expense,Other,Travel,272.0,,,,Unplanned Actual,272.0,,272.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Expense,Other,Travel,,272.0,,,Unplanned Forecast,,272.0,-272.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Expense,Other,Travel,,,1596.24,1596.24,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Expense-Hotel,Other,Travel,1379.0,,,,Unplanned Actual,1379.0,,1379.0,2,Feb
Feb,BU,Europe,Spain,Distribution,BU Support,Travel Expense-Hotel,Other,Travel,,1379.0,,,Unplanned Forecast,,1379.0,-1379.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Bonuses,Labor,Internal Labor,2453.0,,,,Unplanned Actual,2453.0,,2453.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Bonuses,Labor,Internal Labor,,2453.0,,,Unplanned Forecast,,2453.0,-2453.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Bonuses,Labor,Internal Labor,,,2453.0,2453.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Computer Hardware,Hardware & Software,Hardware,,,500.0,500.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Individual Performance Recognition,Other,Employee Performance,4.0,,,,Unplanned Actual,4.0,,4.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Individual Performance Recognition,Other,Employee Performance,,4.0,,,Unplanned Forecast,,4.0,-4.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Individual Performance Recognition,Other,Employee Performance,,,73.0,73.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Insurance,Labor,Internal Labor,2774.0,,,,Unplanned Actual,2774.0,,2774.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Insurance,Labor,Internal Labor,,2774.0,,,Unplanned Forecast,,2774.0,-2774.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Insurance,Labor,Internal Labor,,,2478.0,2478.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Internal,Other,Training,,,168.0,168.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,90.0,,,,Unplanned Actual,90.0,,90.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,,90.0,,,Unplanned Forecast,,90.0,-90.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Maintenance and Repairs,Hardware & Software,Hardware Maintenance,,,90.0,90.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Materials,Other,Supplies,,,300.0,300.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Network Equipment Rental,Hardware & Software,Hardware,6486.0,,,,Unplanned Actual,6486.0,,6486.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Network Equipment Rental,Hardware & Software,Hardware,,6486.0,,,Unplanned Forecast,,6486.0,-6486.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Outsourcing,Labor,External Labor,623403.0,,,,Unplanned Actual,623403.0,,623403.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Outsourcing,Labor,External Labor,,623403.0,,,Unplanned Forecast,,623403.0,-623403.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Outsourcing,Labor,External Labor,,,644358.07,644358.07,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,2242.0,,,,Unplanned Actual,2242.0,,2242.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,2242.0,,,Unplanned Forecast,,2242.0,-2242.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Payroll Taxes - Salaries,Labor,Internal Labor,,,1686.0,1686.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Professional Services,Labor,External Labor,325890.0,,,,Unplanned Actual,325890.0,,325890.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Professional Services,Labor,External Labor,,325890.0,,,Unplanned Forecast,,325890.0,-325890.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Professional Services,Labor,External Labor,,,276949.0,276949.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Property Taxes,Other,Taxes,683.0,,,,Unplanned Actual,683.0,,683.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Property Taxes,Other,Taxes,,683.0,,,Unplanned Forecast,,683.0,-683.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Property Taxes,Other,Taxes,,,562.0,562.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Purchased Software,Hardware & Software,Software,98.0,,,,Unplanned Actual,98.0,,98.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Purchased Software,Hardware & Software,Software,,98.0,,,Unplanned Forecast,,98.0,-98.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Purchased Software,Hardware & Software,Software,,,250.0,250.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,20816.0,,,,Unplanned Actual,20816.0,,20816.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,20816.0,,,Unplanned Forecast,,20816.0,-20816.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Regular Salaries And Wages,Labor,Internal Labor,,,20927.0,20927.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Medical,Labor,Internal Labor,2725.0,,,,Unplanned Actual,2725.0,,2725.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Medical,Labor,Internal Labor,,2725.0,,,Unplanned Forecast,,2725.0,-2725.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Medical,Labor,Internal Labor,,,2500.0,2500.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Plan Match,Labor,Internal Labor,2594.0,,,,Unplanned Actual,2594.0,,2594.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,2594.0,,,Unplanned Forecast,,2594.0,-2594.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Retirement Plan Match,Labor,Internal Labor,,,2509.0,2509.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Savings Plan,Labor,Internal Labor,1198.0,,,,Unplanned Actual,1198.0,,1198.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Savings Plan,Labor,Internal Labor,,1198.0,,,Unplanned Forecast,,1198.0,-1198.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Savings Plan,Labor,Internal Labor,,,1256.0,1256.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,16038.0,,,,Unplanned Actual,16038.0,,16038.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Software Maintenance,Hardware & Software,Software Maintenance,,16038.0,,,Unplanned Forecast,,16038.0,-16038.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Team Performance,Other,Recognition,,,19.0,19.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Telecom,Other,Telecomm,17425.0,,,,Unplanned Actual,17425.0,,17425.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Telecom,Other,Telecomm,,17425.0,,,Unplanned Forecast,,17425.0,-17425.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Telecom,Other,Telecomm,,,15482.0,15482.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Training,Other,Training,1865.0,,,,Unplanned Actual,1865.0,,1865.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Training,Other,Training,,1865.0,,,Unplanned Forecast,,1865.0,-1865.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Training,Other,Training,,,1565.0,1565.0,Planned Only,,,0.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Transportation - Air,Other,Other,46.0,,,,Unplanned Actual,46.0,,46.0,2,Feb
Feb,Infrastructure,USA,USA,Help Desk,Infrastructure,Transportation - Air,Other,Other,,46.0,,,Unplanned Forecast,,46.0,-46.0,2,Feb
Feb,Infrastructure,USA,USA,Networking,Infrastructure,Property Taxes,Other,Taxes,344.0,,,,Unplanned Actual,344.0,,344.0,2,Feb
Feb,Infrastructure,USA,USA,Networking,Infrastructure,Property Taxes,Other,Taxes,,344.0,,,Unplanned Forecast,,344.0,-344.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Customer Meetings,Other,Other,8.0,,,,Unplanned Actual,8.0,,8.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Customer Meetings,Other,Other,,8.0,,,Unplanned Forecast,,8.0,-8.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,179.0,,,,Unplanned Actual,179.0,,179.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Fixed Assets,Depr & Amort,Depreciation,,179.0,,,Unplanned Forecast,,179.0,-179.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Lease,Other,Vehicles,-30.0,,,,Unplanned Actual,-30.0,,-30.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Lease,Other,Vehicles,,-30.0,,,Unplanned Forecast,,-30.0,30.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Other Miscellaneous Expense,Other,Other,805.0,,,,Unplanned Actual,805.0,,805.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Other Miscellaneous Expense,Other,Other,,805.0,,,Unplanned Forecast,,805.0,-805.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,8727.0,,,,Unplanned Actual,8727.0,,8727.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Payroll Taxes - Salaries,Labor,Internal Labor,,8727.0,,,Unplanned Forecast,,8727.0,-8727.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,43122.0,,,,Unplanned Actual,43122.0,,43122.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,43122.0,,,Unplanned Forecast,,43122.0,-43122.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,1174.0,,,,Unplanned Actual,1174.0,,1174.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Retirement Plan Match,Labor,Internal Labor,,1174.0,,,Unplanned Forecast,,1174.0,-1174.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Allowance,Other,Travel,21.0,,,,Unplanned Actual,21.0,,21.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Allowance,Other,Travel,,21.0,,,Unplanned Forecast,,21.0,-21.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Expense,Other,Travel,134.0,,,,Unplanned Actual,134.0,,134.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Expense,Other,Travel,,134.0,,,Unplanned Forecast,,134.0,-134.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Expense-Hotel,Other,Travel,260.0,,,,Unplanned Actual,260.0,,260.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Travel Expense-Hotel,Other,Travel,,260.0,,,Unplanned Forecast,,260.0,-260.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Variable Salaries And Wages,Labor,Internal Labor,235.0,,,,Unplanned Actual,235.0,,235.0,2,Feb
Feb,Manufacturing,Europe,Spain,Manufacturing,BU Support,Variable Salaries And Wages,Labor,Internal Labor,,235.0,,,Unplanned Forecast,,235.0,-235.0,2,Feb
Feb,BU,Europe,Belgium,R1,Functional,Fixed Assets,Depr & Amort,Depreciation,12.0,,,,Unplanned Actual,12.0,,12.0,2,Feb
Feb,BU,Europe,Belgium,R1,Functional,Fixed Assets,Depr & Amort,Depreciation,,12.0,,,Unplanned Forecast,,12.0,-12.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Bonuses,Labor,Internal Labor,4493.0,,,,Unplanned Actual,4493.0,,4493.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Bonuses,Labor,Internal Labor,,4493.0,,,Unplanned Forecast,,4493.0,-4493.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,-109.0,,,,Unplanned Actual,-109.0,,-109.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,,-109.0,,,Unplanned Forecast,,-109.0,109.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Employee Wellness,Labor,Internal Labor,2095.0,,,,Unplanned Actual,2095.0,,2095.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Employee Wellness,Labor,Internal Labor,,2095.0,,,Unplanned Forecast,,2095.0,-2095.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Insurance,Labor,Internal Labor,290.0,,,,Unplanned Actual,290.0,,290.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Insurance,Labor,Internal Labor,,290.0,,,Unplanned Forecast,,290.0,-290.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Insurance,Other,Vehicles,204.0,,,,Unplanned Actual,204.0,,204.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Insurance,Other,Vehicles,,204.0,,,Unplanned Forecast,,204.0,-204.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Lease,Other,Vehicles,1124.0,,,,Unplanned Actual,1124.0,,1124.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Lease,Other,Vehicles,,1124.0,,,Unplanned Forecast,,1124.0,-1124.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,M&E-Nondeductible,Other,Travel,80.0,,,,Unplanned Actual,80.0,,80.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,M&E-Nondeductible,Other,Travel,,80.0,,,Unplanned Forecast,,80.0,-80.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Other ( - Tax ),Labor,Internal Labor,107.0,,,,Unplanned Actual,107.0,,107.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Other ( - Tax ),Labor,Internal Labor,,107.0,,,Unplanned Forecast,,107.0,-107.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Other Miscellaneous Expense,Other,Other,30.0,,,,Unplanned Actual,30.0,,30.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Other Miscellaneous Expense,Other,Other,,30.0,,,Unplanned Forecast,,30.0,-30.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Professional Services,Labor,External Labor,6902.0,,,,Unplanned Actual,6902.0,,6902.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Professional Services,Labor,External Labor,,6902.0,,,Unplanned Forecast,,6902.0,-6902.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,6172.0,,,,Unplanned Actual,6172.0,,6172.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,6172.0,,,Unplanned Forecast,,6172.0,-6172.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Regular Salaries And Wages,Labor,Internal Labor,,,47887.6,47887.6,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,14636.0,,,,Unplanned Actual,14636.0,,14636.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Retirement Plan Match,Labor,Internal Labor,,14636.0,,,Unplanned Forecast,,14636.0,-14636.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Subscriptions and Reference Material,Other,Other,58.0,,,,Unplanned Actual,58.0,,58.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Subscriptions and Reference Material,Other,Other,,58.0,,,Unplanned Forecast,,58.0,-58.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Telephone,Other,Telecomm,,,478.87,478.87,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Temps,Labor,Internal Labor,501.0,,,,Unplanned Actual,501.0,,501.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Temps,Labor,Internal Labor,,501.0,,,Unplanned Forecast,,501.0,-501.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Training,Other,Training,10462.0,,,,Unplanned Actual,10462.0,,10462.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Training,Other,Training,,10462.0,,,Unplanned Forecast,,10462.0,-10462.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Training,Other,Training,,,359.16,359.16,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Allowance,Other,Travel,515.0,,,,Unplanned Actual,515.0,,515.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Allowance,Other,Travel,,515.0,,,Unplanned Forecast,,515.0,-515.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Expense,Other,Travel,6042.0,,,,Unplanned Actual,6042.0,,6042.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Expense,Other,Travel,,6042.0,,,Unplanned Forecast,,6042.0,-6042.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Expense,Other,Travel,,,2394.38,2394.38,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Expense-Hotel,Other,Travel,1958.0,,,,Unplanned Actual,1958.0,,1958.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Travel Expense-Hotel,Other,Travel,,1958.0,,,Unplanned Forecast,,1958.0,-1958.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Vacation,Labor,Internal Labor,-2556.0,,,,Unplanned Actual,-2556.0,,-2556.0,2,Feb
Feb,BU,Europe,Germany,Distribution,BU Support,Vacation,Labor,Internal Labor,,-2556.0,,,Unplanned Forecast,,-2556.0,2556.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Benefits,Labor,Internal Labor,-14.0,,,,Unplanned Actual,-14.0,,-14.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Benefits,Labor,Internal Labor,,-14.0,,,Unplanned Forecast,,-14.0,14.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Fixed Assets,Depr & Amort,Depreciation,,,58649.95,58649.95,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Indemnification and Separation Allowance,Other,Severance,508.0,,,,Unplanned Actual,508.0,,508.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Indemnification and Separation Allowance,Other,Severance,,508.0,,,Unplanned Forecast,,508.0,-508.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Other ( + Tax ),Labor,Internal Labor,1048.0,,,,Unplanned Actual,1048.0,,1048.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Other ( + Tax ),Labor,Internal Labor,,1048.0,,,Unplanned Forecast,,1048.0,-1048.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,2725.0,,,,Unplanned Actual,2725.0,,2725.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Payroll Taxes - Salaries,Labor,Internal Labor,,2725.0,,,Unplanned Forecast,,2725.0,-2725.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Professional Services,Labor,External Labor,,,31243.94,31243.94,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,8507.0,,,,Unplanned Actual,8507.0,,8507.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,,8507.0,,,Unplanned Forecast,,8507.0,-8507.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Regular Salaries And Wages,Labor,Internal Labor,,,11971.9,11971.9,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Software,Depr & Amort,Amortization,,,29454.26,29454.26,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Software Maintenance,Hardware & Software,Software Maintenance,,,20684.0,20684.0,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Telecom Services,Other,Telecomm,6.0,,,,Unplanned Actual,6.0,,6.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Telecom Services,Other,Telecomm,,6.0,,,Unplanned Forecast,,6.0,-6.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Telephone,Other,Telecomm,4.0,,,,Unplanned Actual,4.0,,4.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Telephone,Other,Telecomm,,4.0,,,Unplanned Forecast,,4.0,-4.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Telephone,Other,Telecomm,,,159.62,159.62,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Training,Other,Training,,,119.72,119.72,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Travel Expense,Other,Travel,,,798.12,798.12,Planned Only,,,0.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Unscheduled Overtime,Labor,Internal Labor,126.0,,,,Unplanned Actual,126.0,,126.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Unscheduled Overtime,Labor,Internal Labor,,126.0,,,Unplanned Forecast,,126.0,-126.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Vacation,Labor,Internal Labor,3564.0,,,,Unplanned Actual,3564.0,,3564.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Vacation,Labor,Internal Labor,,3564.0,,,Unplanned Forecast,,3564.0,-3564.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Variable Salaries And Wages,Labor,Internal Labor,37.0,,,,Unplanned Actual,37.0,,37.0,2,Feb
Feb,BU,Europe,Italy,R1,Functional,Variable Salaries And Wages,Labor,Internal Labor,,37.0,,,Unplanned Forecast,,37.0,-37.0,2,Feb
Feb,BU,Europe,Switzerland,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,191.0,,,,Unplanned Actual,191.0,,191.0,2,Feb
Feb,BU,Europe,Switzerland,Distribution,BU Support,Employee Benefits,Labor,Internal Labor,,191.0,,,Unplanned Forecast,,191.0,-191.0,2,Feb
